"z","Y","std","Y1","Y0","smooth_spline"
-0.185,1,0.2493,1,1,0.337088780358839
0.1914,1,0.2054,1,1,0.087848960227032
-0.3489,1,0.2367,1,1,0.470691993720482
-0.3001,1,0.2401,1,1,0.4328177221066
-0.4165,1,0.2327,1,1,0.51857421781544
-1.1465,0,0.2695,0,0,0.466437427492038
-0.3529,1,0.2364,1,1,0.473693978512544
-0.049,1,0.2098,1,1,0.226339762778457
-0.7657,0,0.233,1,0,0.635340305249976
-0.6152,0,0.2282,0,0,0.611024643812863
-0.2817,1,0.2414,1,1,0.418053559709632
0.6616,1,0.2071,1,1,0.00713771506975656
-0.3417,1,0.2372,1,1,0.465242568940475
0.3256,1,0.2044,1,1,0.0471881073849977
-0.7592,0,0.2327,1,0,0.635185916557741
-0.1534,1,0.252,1,1,0.310193719497466
-0.6295,0,0.2283,1,0,0.615029292835154
-0.9646,0,0.2492,0,0,0.583526746834024
-0.8621,0,0.2397,1,0,0.623943400120764
0.5768,1,0.2056,1,1,0.0121224343337504
-2.4299,0,0.3655,0,0,0.0286437110344954
0.5072,1,0.2048,1,1,0.0180381387731991
-0.3077,0,0.2395,1,0,0.438844390742074
-0.2684,1,0.2425,1,1,0.407234770225408
-0.9576,0,0.2484,1,0,0.587107339373638
0.1407,1,0.2061,1,1,0.109960250498501
0.013,1,0.2084,1,0,0.182955448516202
-0.0695,1,0.2595,1,1,0.24187051300612
0.1426,1,0.2061,1,1,0.109053037229186
-1.3832,0,0.3269,0,0,0.336444128430033
-0.2693,1,0.2424,1,1,0.407970584128437
-0.7559,0,0.2325,1,0,0.635070729558306
0.0954,1,0.2068,1,1,0.133284512987532
-1.108,0,0.2649,1,0,0.492755105300303
-0.4046,1,0.2334,1,1,0.510621918927357
0.0345,1,0.2079,1,0,0.169127090622131
-0.1274,1,0.212,1,1,0.288386498375545
0.5076,1,0.2048,1,1,0.0179978413408236
-1.4669,0,0.3278,0,0,0.300341164750072
-0.9409,0,0.2468,1,0,0.595174240483808
0.2401,1,0.2049,1,1,0.0705033323253089
0.0677,1,0.2073,1,1,0.148977008528081
0.4544,1,0.2044,1,1,0.0241400410477491
-0.0346,1,0.2095,1,1,0.215785395962
-0.0386,1,0.2096,1,1,0.218686924135236
-1.8313,0,0.3347,0,0,0.164639356498968
-0.599,0,0.2281,0,0,0.60614623935135
-0.7048,0,0.2302,1,0,0.630515441475744
-0.0185,1,0.2091,1,1,0.20433679367512
-1.9565,0,0.3385,0,0,0.127853360152064
-0.1131,1,0.2116,1,1,0.276599445400336
-0.4242,0,0.2324,1,0,0.52359380711066
-0.0806,1,0.2585,1,1,0.250511514355259
-0.0136,1,0.209,1,1,0.200923524103066
0.2866,1,0.2046,1,1,0.0568899017120135
0.4622,1,0.2045,1,1,0.0231339808198479
0.051,1,0.2076,1,1,0.158930898490619
-0.682,0,0.2294,1,0,0.626910100700659
-0.3661,1,0.2356,1,1,0.483461706918939
1.0686,1,0.2259,1,1,0.000638906288057956
-0.4976,0,0.2295,1,0,0.565658174664267
-0.6191,0,0.2282,1,0,0.612145284898927
-0.2331,1,0.2154,1,1,0.377941526251754
-0.8911,1,0.2422,1,1,0.615166498878356
-0.0404,1,0.2096,1,1,0.220000194837591
-0.5234,0,0.2288,1,0,0.577821299248637
-0.8575,0,0.2393,1,0,0.625122137511762
0.6429,1,0.2067,1,1,0.00807418640848458
0.0224,1,0.2679,1,1,0.176833057537006
0.1959,1,0.2054,1,0,0.0860936119567431
-0.1267,1,0.2544,1,1,0.287805611623678
-0.49,1,0.2297,1,1,0.561816091103683
-0.0533,1,0.21,1,1,0.229549378711494
0.0588,1,0.2075,1,0,0.154235926468287
0.3247,1,0.2044,1,1,0.0473960852563974
-0.9551,0,0.2482,0,0,0.588358143557615
0.3005,1,0.2045,1,1,0.0532664839769126
0.3695,1,0.2043,1,1,0.0378814946549301
-0.4755,1,0.2302,1,1,0.554151877189427
-0.3015,1,0.218,1,1,0.433931039560666
-0.244,1,0.2444,1,1,0.387074788783976
-0.2788,1,0.2171,1,1,0.41570474405186
-2.5453,0,0.3764,0,0,0.0164405332801514
-0.0266,1,0.2093,1,1,0.210051278897427
0.3181,1,0.2044,1,1,0.0489435560795271
-0.8796,0,0.2412,0,0,0.618914125092822
-0.5982,0,0.2281,1,0,0.605895900638368
-1.3717,0,0.2968,0,0,0.341627535268878
-1.1547,0,0.2705,0,0,0.46093879464012
-0.3638,1,0.2357,1,1,0.481775574971693
-0.6776,0,0.2293,1,0,0.626102702508056
-1.0527,0,0.2586,1,0,0.53054616634705
-0.8894,0,0.242,1,0,0.615741645088989
-0.2215,1,0.215,1,1,0.368150882825265
-0.3559,0,0.2362,1,0,0.475932951816125
0.3097,1,0.2045,1,1,0.0509706040991358
-1.7098,0,0.3318,0,0,0.20689283002731
-0.8692,0,0.2403,1,0,0.622004823455268
0.818,1,0.2119,1,1,0.002204453682383
-0.6187,1,0.2282,1,1,0.612031312631426
0.4439,1,0.2044,1,1,0.0255571909839319
0.262,1,0.2047,1,1,0.0637839775534075
-0.5388,0,0.2285,1,0,0.584440930523674
-0.4739,0,0.2302,0,0,0.553279178738876
-0.3997,0,0.2222,1,0,0.507282667801135
-0.3623,1,0.2358,1,1,0.480672267674679
-1.0731,0,0.2609,1,0,0.516774066468527
0.1328,1,0.2062,1,1,0.113796718811947
-0.1048,1,0.2563,1,1,0.269839419428732
-0.5059,1,0.2292,1,1,0.569718667398319
0.1754,1,0.2056,1,0,0.094358615436545
-2.3746,0,0.3609,0,0,0.0363968492824414
-0.8668,0,0.2401,0,0,0.622676041926316
-0.848,0,0.2386,1,0,0.627357521229725
-0.048,1,0.2615,1,0,0.225597111527533
0.0356,1,0.2079,1,1,0.168436198662208
-1.2946,0,0.2874,1,0,0.378516405309682
0.1283,1,0.2779,1,1,0.116027955982491
-2.0378,0,0.3415,0,0,0.106802170484733
-0.8886,0,0.242,0,0,0.616009796294534
0.257,1,0.2048,1,1,0.0652663723162255
-1.3047,0,0.2886,1,0,0.373423132821378
-0.062,1,0.2102,1,1,0.23612213195418
-0.1939,1,0.2141,1,1,0.344682090249493
-2.102,0,0.3443,0,0,0.0912433398380805
0.2818,1,0.2046,1,1,0.0581854927856025
-1.1051,0,0.2646,1,0,0.494756175938156
0.2146,1,0.2052,1,1,0.0791408675129636
-0.6956,0,0.2299,1,0,0.629176946523646
-0.4002,0,0.2222,1,0,0.507625084769178
0.2882,1,0.2046,1,1,0.0564631649190492
0.0209,1,0.2082,1,1,0.177802024957652
0.0366,1,0.2079,1,1,0.167809496965735
-0.1225,1,0.2118,1,0,0.284328444269979
-1.1699,0,0.2723,1,0,0.450896331622221
0.8607,1,0.2136,1,1,0.00161954808082515
0.3952,1,0.2043,1,1,0.0331519649694589
0.0344,1,0.2079,1,0,0.169189978024479
0.3602,1,0.2043,1,1,0.0397209009676297
-0.5455,0,0.2284,1,0,0.587174689951949
-1.2562,0,0.2827,0,0,0.398831016551685
0.0578,1,0.2075,1,1,0.154833349818629
0.2871,1,0.2046,1,1,0.0567562727914617
-0.5493,0,0.2283,1,0,0.588687024577735
-0.3615,0,0.2359,1,0,0.480082665924395
0.6218,1,0.2063,1,1,0.00923389143197497
-1.2773,0,0.3262,0,0,0.387471020787667
-0.7796,0,0.2339,0,0,0.635329522819704
0.2549,1,0.2048,1,1,0.065897754402496
0.38,1,0.2043,1,1,0.035886924461393
0.4589,1,0.2045,1,0,0.0235548727121831
1.1038,1,0.2286,1,1,0.000532558193698178
-0.3724,1,0.2352,1,1,0.488044935664522
-0.3049,1,0.2397,1,1,0.436628916104187
-0.215,1,0.2468,1,1,0.362640548241569
-0.5268,0,0.2287,1,0,0.579323698140079
-0.5681,0,0.2282,0,0,0.595776050765851
-0.1713,1,0.2505,1,0,0.325400277646403
-0.5079,1,0.2292,1,1,0.570676095448347
-0.2378,1,0.2156,1,1,0.381888555996733
-0.292,0,0.2176,1,0,0.426348296508961
-2.0615,0,0.3425,1,0,0.100956044363286
0.3224,1,0.2044,1,1,0.0479308884331284
-0.6881,0,0.2296,1,0,0.627969453970957
-0.8291,0,0.2372,1,0,0.630977392791516
-1.177,0,0.2731,1,0,0.446282459404194
-0.2975,0,0.2178,1,0,0.430746346439919
0.3184,1,0.2044,1,1,0.0488723601018146
-0.6124,1,0.2281,1,1,0.61020719629194
0.0212,1,0.2082,1,1,0.177607988509753
-0.7008,0,0.23,1,0,0.629952844205244
-0.0898,1,0.2109,1,1,0.257786284933383
-0.2076,1,0.2474,1,1,0.356352629114539
0.1183,1,0.2064,1,1,0.121102389258446
0.2186,1,0.2051,1,1,0.0777234048232092
0.1516,1,0.2059,1,1,0.104838322298495
-0.9382,0,0.2465,1,0,0.596414223054788
0.4909,1,0.2047,1,1,0.0197519458467189
-0.2026,1,0.2143,1,1,0.352096957634714
0.7299,1,0.2089,1,1,0.00437373221491289
0.355,1,0.2043,1,1,0.0407795051185055
-0.5292,0,0.2287,1,0,0.580370175496131
0.3861,1,0.2043,1,1,0.0347678220346897
-0.6034,0,0.2281,0,0,0.607507010613161
-0.0277,1,0.2093,1,1,0.210834346234905
0.9024,1,0.2156,1,1,0.00126200667355515
1.0974,1,0.2281,1,1,0.000551608372961122
-0.0417,1,0.2097,1,1,0.220951602706485
-0.4899,1,0.2267,1,1,0.561764740796406
-0.1905,1,0.2488,1,1,0.34178191875489
-1.0299,0,0.2561,1,0,0.545428048664051
-0.0869,1,0.2108,1,1,0.255482710413454
-0.1551,1,0.2128,1,1,0.311632504633812
0.4302,1,0.2043,1,1,0.0275196606594422
-0.88,0,0.2412,0,0,0.618789486114272
-0.5444,0,0.2284,1,0,0.586731791302338
-1.0968,0,0.3259,0,0,0.50048500772763
0.1079,1,0.2759,1,1,0.126542433768551
-0.5115,0,0.2291,0,0,0.572378993194641
0.206,1,0.2053,1,1,0.0822708354324234
0.0663,1,0.2073,1,1,0.149797321032552
-0.1129,1,0.2116,1,1,0.276435830038072
-0.0797,1,0.2106,1,1,0.249805184024729
0.1416,1,0.2061,1,1,0.10952976533881
-0.1304,1,0.2121,1,0,0.29088026111228
-0.268,1,0.2167,1,1,0.406907567935946
-0.9717,0,0.2499,0,0,0.579781036685418
-0.671,0,0.2291,1,0,0.624824044703148
-0.2183,1,0.2465,1,1,0.365439865446546
0.0342,1,0.208,1,0,0.169315792393127
-1.0344,0,0.2566,1,0,0.542542631261816
2e-04,1,0.2087,1,1,0.191483691646294
-0.6195,0,0.2282,1,0,0.612259035948235
-0.2653,0,0.2427,1,0,0.404696128531134
-0.5164,1,0.2282,1,1,0.574654617377544
-0.7019,0,0.2301,0,0,0.630110524474709
-0.2979,0,0.2178,1,0,0.431065341368812
0.0955,1,0.2068,1,0,0.133229731456268
0.5149,1,0.2049,1,1,0.0172766516470998
-1.0553,0,0.2589,0,0,0.528811295917422
0.1481,1,0.206,1,1,0.106461080349104
-0.5345,0,0.2292,0,0,0.58264023056933
-0.7515,0,0.2323,1,0,0.634879932805705
0.0304,1,0.208,1,1,0.171716320451527
-0.235,1,0.2155,1,1,0.379538665418986
1.0442,1,0.2241,1,1,0.000714553312839744
0.023,1,0.2082,1,1,0.176446320294553
-0.1187,1,0.2551,1,0,0.281194870990068
-1.5324,0,0.3316,0,0,0.273782287915831
-0.9066,0,0.2436,0,0,0.609593662054704
0.6694,1,0.2073,1,1,0.00677087573996909
-0.2965,1,0.2403,1,1,0.429948345147992
0.2564,1,0.2048,1,1,0.0654462297489397
-0.1862,1,0.2492,1,0,0.338112864678036
-0.3675,0,0.2207,1,0,0.484484696987749
-0.1648,1,0.251,1,1,0.319865350751941
-1.0294,0,0.256,1,0,0.545746923542565
-0.9584,0,0.2485,1,0,0.586703938621631
-0.2457,1,0.2442,1,1,0.388492496427204
-0.8584,1,0.2394,1,1,0.624896384656403
-0.1457,1,0.2527,1,1,0.303694361346166
-0.545,1,0.2284,1,1,0.586973658322472
-0.0029,1,0.2087,1,1,0.193582117414236
-1.0553,0,0.326,0,0,0.528811295917422
-0.5213,0,0.2288,1,0,0.576881687885768
-0.7785,0,0.2338,1,0,0.635348066380253
-0.8079,1,0.2357,1,1,0.633719986181189
-0.2255,1,0.2459,1,1,0.371534015817145
-1.0446,0,0.2577,0,0,0.535904790622854
-0.1553,0,0.2128,0,1,0.311801859986185
-1.2379,0,0.326,0,0,0.409112504054542
0.367,1,0.2043,1,1,0.0383692070702033
-3.7693,0,0.6433,0,0,0.0448228740223435
-0.6116,0,0.2281,1,0,0.609971670953352
-0.146,1,0.2125,1,1,0.303947020086615
0.0964,1,0.2749,1,0,0.132737304682979
-0.548,0,0.23,1,0,0.588172723412038
-0.7197,0,0.2308,0,0,0.632351004581201
0.3263,1,0.2044,1,1,0.0470268480385028
-0.2853,0,0.2412,0,0,0.420961210981399
-0.024,1,0.2092,1,1,0.208207106935358
-0.4503,0,0.2327,1,0,0.539795253451182
-1.7028,0,0.3316,0,0,0.209425131920904
-1.0059,0,0.2535,1,0,0.560307988717016
-0.1787,1,0.2498,1,0,0.33171210355232
-0.4303,1,0.2321,1,1,0.527495701155977
-0.76,0,0.2327,0,0,0.635210157706084
0.1012,1,0.2067,1,1,0.130129566692353
0.1175,1,0.2064,1,1,0.12151509480813
0.0946,1,0.2068,1,1,0.133723250149209
0.3182,1,0.2044,1,1,0.0489198149772961
-0.724,1,0.231,1,1,0.632804625223526
-3.7334,0,0.6316,0,0,0.0438299084894932
-1.2048,0,0.3259,0,0,0.428762873714359
0.0574,1,0.2075,1,0,0.155072689065721
-0.746,0,0.232,0,0,0.634583763572977
1.0623,1,0.2254,1,1,0.000658306872631783
-0.0307,1,0.2094,1,1,0.212978645522799
-0.968,0,0.2495,1,0,0.58174699416808
-0.0201,1,0.2091,1,0,0.205458412349697
-0.8533,0,0.239,1,0,0.626143887832551
-0.2197,1,0.2464,1,1,0.366626389846276
-0.6966,0,0.2299,1,0,0.629330062797758
-1.3618,0,0.2956,0,0,0.346143685496461
0.3138,1,0.2044,1,1,0.0499730764902403
-0.3622,1,0.2358,1,1,0.480598611892607
-0.3319,0,0.2192,1,0,0.457737799281469
0.3002,1,0.2045,1,1,0.0533427073353901
-0.2338,0,0.2154,1,0,0.378530180949697
-1.3646,0,0.2959,0,0,0.344861058860128
-0.4728,0,0.2303,1,0,0.552676104844509
-0.0729,1,0.2592,1,1,0.244500762815642
0.4701,1,0.2045,1,1,0.0221540471529243
0.1203,1,0.2771,1,1,0.120074934519297
0.0916,1,0.2069,1,1,0.135376181958688
-0.4137,1,0.2329,1,1,0.516723768919039
-0.9321,1,0.2459,1,1,0.599149510021667
-0.7973,0,0.235,1,0,0.634586504766481
-0.6576,0,0.2288,1,0,0.621984306306139
-2.4594,0,0.3681,0,0,0.0250386745110043
-2.1252,0,0.3454,0,0,0.0858286090949162
-0.4417,0,0.2315,1,0,0.534601888583527
-0.7357,0,0.2315,1,0,0.633865550865882
-0.4538,0,0.231,1,0,0.541866524994766
0.4111,1,0.2043,1,1,0.0304804446882466
-0.484,1,0.2299,1,1,0.558698177053239
0.8314,1,0.2124,1,1,0.0019930058307658
-1.0421,0,0.2574,0,0,0.537543613296044
-0.4443,1,0.2243,1,1,0.536187447261298
0.0237,1,0.2082,1,1,0.175995739808568
-1.1827,0,0.2738,0,0,0.442617744530613
0.5648,1,0.2054,1,1,0.0130018771973461
1.0471,1,0.2243,1,1,0.000705494726079482
-0.4071,0,0.2225,1,0,0.512311332127651
-1.3929,0,0.2993,0,0,0.332120744074664
-0.4539,0,0.231,0,0,0.541925341344189
-0.754,0,0.2324,1,0,0.634993484007313
-0.8016,1,0.2352,1,1,0.634274319347056
-1.5758,0,0.3293,0,0,0.256833121983297
-0.9901,0,0.3264,1,0,0.569580497173014
-0.2346,0,0.2451,1,0,0.379202594428293
-0.2246,1,0.2151,1,1,0.370773401176659
-0.0282,1,0.2093,1,0,0.211190847282084
0.2897,1,0.2046,1,0,0.0560654059135218
-0.9931,0,0.2521,0,0,0.567854468788959
0.2084,1,0.2052,1,1,0.0813859117549027
-0.6467,0,0.2286,1,0,0.619440589773103
-0.5102,1,0.2291,1,1,0.571767091559997
-0.871,0,0.2405,1,0,0.621490905724613
-0.1006,1,0.2112,1,0,0.26644255721539
-1.2137,0,0.3259,0,0,0.423347568915523
-0.5141,0,0.229,1,0,0.573592520405174
-0.2426,0,0.2445,1,0,0.385905837660693
0.101,1,0.2067,1,1,0.130237596370525
-0.4246,0,0.2323,0,0,0.523851725208637
-0.4153,0,0.2328,1,0,0.51778277313982
-0.364,1,0.2357,1,1,0.48192246529117
-0.6312,0,0.2283,1,0,0.615485747424984
-0.8383,0,0.2378,1,0,0.629354733190375
-0.1165,1,0.2117,1,0,0.279386277456342
-0.2863,1,0.2411,1,1,0.421767279284844
1.4266,1,0.2642,1,1,-0.000251539780545662
-0.5529,0,0.2283,1,0,0.590094646813835
0.0838,1,0.207,1,1,0.139730585976716
0.0633,1,0.2074,1,1,0.151563854954374
-0.7781,0,0.2338,1,0,0.63535403535417
-1.9809,0,0.3394,0,0,0.121364444661298
-0.3542,0,0.2363,1,0,0.474665539689634
-0.7601,0,0.2327,1,0,0.635213085779667
-1.4413,0,0.3052,0,0,0.311117117248724
0.032,1,0.208,1,1,0.170703238893323
-0.733,1,0.2314,1,1,0.633643407135693
-0.3519,1,0.2365,1,1,0.472945247337989
-1.9506,0,0.3383,0,0,0.129447585120454
-0.1911,1,0.2488,1,1,0.34229378480895
0.0785,1,0.2071,1,1,0.142736212830344
-0.6792,0,0.2293,1,0,0.626400488708349
-0.4082,1,0.2226,1,1,0.513051568976298
-0.3551,0,0.2363,1,0,0.47533696196688
0.2228,1,0.2051,1,1,0.0762607473571616
0.0684,1,0.2722,1,1,0.148567824368617
0.5676,1,0.2055,1,1,0.0127921313162642
-0.7153,1,0.2306,1,1,0.631851529847478
-2.7972,0,0.4082,0,0,0.00510326195755259
-0.5424,1,0.2284,1,1,0.585920588119903
-0.0735,1,0.2105,1,0,0.244966464606677
-0.7817,0,0.234,1,0,0.635285393645352
-1.0341,0,0.2565,1,0,0.542735847429389
-0.2229,1,0.2461,1,1,0.369335734595187
-0.2991,0,0.2401,1,0,0.432021623316596
-0.3653,0,0.2356,1,0,0.482875999756839
-0.7097,0,0.2304,0,0,0.631164235706063
-0.146,1,0.2527,1,1,0.303947020086615
-0.6496,1,0.2286,1,1,0.620137282771023
-0.346,1,0.2369,1,1,0.468504007450993
0.1421,1,0.2061,1,1,0.109291192052128
-0.862,0,0.2397,1,0,0.623969678834662
-0.791,0,0.2346,1,0,0.634949110882441
-0.4342,1,0.2319,1,1,0.529954521861002
-0.353,1,0.2364,1,1,0.473768786052713
-1.0162,0,0.2546,1,0,0.554032701491111
-0.7922,0,0.2346,1,0,0.634888595855066
-0.8461,0,0.2384,0,0,0.62777171206807
0.1407,1,0.2061,1,1,0.109960250498501
-1.2022,0,0.3259,0,0,0.430362837382685
-0.7923,1,0.2346,1,1,0.634883372868059
-1.615,0,0.33,0,0,0.241864987184775
-0.7076,1,0.2303,1,1,0.630891607739825
-0.4209,0,0.2325,1,0,0.521455181488651
-0.2951,1,0.2404,1,1,0.428829911196584
0.4013,1,0.2043,1,1,0.0321044274552026
-0.0731,1,0.2105,1,1,0.244655945794565
-0.4642,1,0.2306,0,1,0.547874828736255
0.6041,1,0.206,1,1,0.0102982878749139
-0.391,1,0.2341,1,1,0.501265555551281
-0.7794,0,0.2338,1,0,0.6353331271738
-1.0939,0,0.2633,0,0,0.50248580779207
0.1164,1,0.2065,1,1,0.12208416071894
-0.1187,1,0.2551,1,1,0.281194870990068
-0.6725,1,0.2292,1,1,0.625121725390672
-0.4945,0,0.2296,1,0,0.564105405877291
-0.6981,0,0.23,1,0,0.629556253017546
-0.5742,0,0.2281,1,0,0.597942548554736
-0.2167,1,0.2148,1,1,0.364083037686533
-0.0178,1,0.2091,1,1,0.203847186096956
-0.1918,1,0.214,1,1,0.342890926004498
0.123,1,0.2064,1,0,0.118697742042166
-0.6154,0,0.2282,1,0,0.6110826217715
-1.6586,0,0.3308,0,0,0.225589103629958
0.2917,1,0.2045,1,1,0.0555385122909029
-1.1065,0,0.2648,0,0,0.493790042344894
0.0427,1,0.2078,1,1,0.164015105603496
-0.0632,1,0.2102,1,1,0.237036831806046
-0.6483,0,0.2286,1,0,0.619826720629557
-0.6513,0,0.2287,0,0,0.620539068245961
0.5171,1,0.2049,1,1,0.017064513824274
-0.4802,0,0.2262,1,0,0.556684471977317
-0.7435,0,0.2319,1,0,0.634428650968118
-0.5363,1,0.2285,1,1,0.583398462750771
-1.7793,0,0.3333,0,0,0.18217444739954
-0.1878,1,0.249,1,0,0.339478215616277
0.7036,1,0.2082,1,1,0.00531952133805943
0.3032,1,0.2045,1,1,0.0525843536562817
-0.2199,1,0.2463,1,1,0.366795837097994
-0.3559,1,0.2362,1,1,0.475932951816125
-0.0313,1,0.2094,1,1,0.213409036377773
0.1017,1,0.2067,1,1,0.129859731670916
-0.4412,0,0.2316,1,0,0.534295449056585
-0.6009,0,0.2281,1,0,0.606737167667828
-0.0182,1,0.2642,1,0,0.204126879971476
-0.111,1,0.2115,1,1,0.274883249062587
-0.3001,0,0.2401,1,0,0.4328177221066
1.17,1,0.2343,1,1,0.000344663867386897
0.1871,1,0.2055,1,1,0.0895569040864434
-0.6184,1,0.2282,1,1,0.611945688354203
-0.394,1,0.2339,1,1,0.503352845056388
-0.7463,0,0.232,1,0,0.634601527805239
0.0073,1,0.2085,1,0,0.186726024651483
-2.4345,0,0.3658,0,0,0.0280581396742867
0.4022,1,0.2043,1,1,0.0319522708474105
-0.113,1,0.2116,1,0,0.276517633308628
-1.5884,0,0.3295,0,0,0.251985676696097
0.3476,1,0.2043,1,1,0.0423239336292303
-0.3391,1,0.2373,1,1,0.463260936778827
-0.1415,1,0.2531,1,0,0.30016232689903
-0.4227,0,0.2324,1,0,0.522624083566013
-0.4789,0,0.2301,1,0,0.555988599548651
0.1346,1,0.2062,1,1,0.112913504613065
-0.378,0,0.2349,1,0,0.492074841885052
-0.7099,1,0.2304,1,1,0.631189776632547
0.0547,1,0.2075,1,0,0.156693761510804
-0.1188,1,0.2117,1,0,0.281277178154395
-0.4401,0,0.2316,1,0,0.533619562756343
-0.2245,1,0.246,1,1,0.370688866559611
0.2039,1,0.2053,1,0,0.0830524838067375
-0.7862,0,0.2343,1,0,0.635151713916383
0.4922,1,0.2047,1,1,0.0196100028082455
-0.1856,1,0.2138,1,0,0.337600829135289
0.3363,1,0.2044,1,1,0.044770384321243
-0.7461,0,0.232,0,0,0.634589705337363
-1.2349,0,0.326,0,0,0.410837635590073
-1.1041,1,0.3259,1,1,0.495446356274047
0.1352,1,0.2062,1,1,0.112620286726887
0.5024,1,0.2048,1,1,0.0185281619035132
0.2867,1,0.2046,1,1,0.0568631559894883
0.0883,1,0.2069,1,1,0.137208406176852
-0.302,1,0.218,1,1,0.43432830896136
-0.1263,1,0.2119,1,0,0.287473847832489
-0.833,0,0.2375,1,0,0.630321838623873
-0.0966,1,0.2111,1,0,0.263222899978196
-0.4527,0,0.2311,1,0,0.541218212970651
0.0153,1,0.2083,1,1,0.181446381610996
0.5215,1,0.2049,1,1,0.0166473032256031
0.4765,1,0.2046,1,1,0.021388053867667
0.24,1,0.2049,1,1,0.0705354185453716
-1.2066,0,0.2767,0,0,0.427659954309074
0.2818,1,0.2046,1,1,0.0581854927856025
-1.547,0,0.3289,0,0,0.268036623788193
-0.0963,1,0.2111,1,1,0.262982054246685
-0.0052,1,0.2654,1,1,0.195147297349299
-0.2149,1,0.2148,1,1,0.362555670067872
-1.2058,0,0.2766,1,0,0.428149660598449
-2.3414,0,0.3584,0,0,0.0417121446704208
-0.2649,0,0.2427,1,0,0.404368086271991
-0.0926,1,0.2574,1,1,0.260019081910347
-0.9197,0,0.2448,1,0,0.604427081389001
-0.0172,1,0.2091,1,0,0.203428054203518
-0.2867,0,0.2411,1,0,0.422089508974037
-0.3767,1,0.2349,1,1,0.49114305616354
-0.8976,0,0.2428,0,0,0.612901258328314
-1.5429,0,0.3288,0,0,0.269645252424116
-0.7048,0,0.2302,1,0,0.630515441475744
-1.2325,0,0.2798,1,0,0.412225884347414
-0.4149,0,0.2328,1,0,0.517518421471185
-0.8798,1,0.2412,1,1,0.618851857928581
-0.6216,0,0.2282,1,0,0.612852588483626
-0.1784,1,0.2135,1,0,0.331456101024818
-0.0515,1,0.2099,1,0,0.228202631518722
-1.0187,0,0.2548,0,0,0.552483703714715
-1.2159,0,0.3259,0,0,0.422023701304448
-0.19,1,0.2139,1,0,0.341355343295556
-1.4652,0,0.3081,0,0,0.301049770725663
-0.346,1,0.2198,1,1,0.468504007450993
-0.3023,1,0.2399,1,1,0.434566583933692
0.2059,1,0.2053,1,1,0.0823079011097326
0.7112,1,0.2084,1,1,0.00503118784862715
0.8481,1,0.2131,1,1,0.00176608782053686
-0.5115,0,0.2291,1,0,0.572378993194641
-0.7154,0,0.2306,1,0,0.631863277851688
-0.9688,0,0.2496,1,0,0.581324471208912
-0.9013,0,0.2431,0,0,0.611565362641154
-0.7384,0,0.2316,1,0,0.63407380886187
-0.4882,1,0.2297,1,1,0.560888603997089
0.1082,1,0.2066,1,0,0.126383286852362
-0.6162,0,0.2282,0,0,0.611313984118434
-0.8234,0,0.2367,1,0,0.631850388686175
-1.189,0,0.2746,1,0,0.438609913923231
0.8479,1,0.2131,1,1,0.00176857875780515
-0.3681,0,0.2355,1,0,0.484922339499616
-0.6759,0,0.2292,1,0,0.625781077454354
-0.9295,0,0.2457,0,0,0.600287479054077
-1.0503,0,0.2583,1,0,0.532141380942952
-0.6976,1,0.2299,1,1,0.629481321091066
-0.504,1,0.2293,1,1,0.568801570420451
0.7643,1,0.2099,1,1,0.00335259763783363
-1.3426,0,0.2932,0,0,0.355062962498656
0.3316,1,0.2044,1,1,0.0458200109481493
-0.707,1,0.2303,1,1,0.630812220574499
-0.3871,0,0.2343,1,0,0.498532979875493
-1.8909,0,0.3398,0,0,0.146265006738977
-0.3928,1,0.2219,1,1,0.502519474280743
-0.0391,1,0.2096,1,0,0.219051248669913
-0.4381,0,0.2317,1,0,0.532384658795158
-0.8705,0,0.2404,1,0,0.621634557724278
0.3127,1,0.2044,1,1,0.0502391742635466
-1.1901,0,0.2747,1,0,0.43791481322974
-1.0898,0,0.2628,1,0,0.50531243158996
0.7646,1,0.21,1,1,0.00334472585568197
0.0411,1,0.2078,1,1,0.165005620399066
0.3944,1,0.2043,1,1,0.0332914591617658
-0.8743,0,0.2407,1,0,0.620525656306853
0.275,1,0.2047,1,1,0.060061128786968
-0.7811,0,0.2339,1,0,0.635299176446181
-0.5717,0,0.2281,1,0,0.597062146254859
-0.5197,0,0.2289,1,0,0.576159815237694
-1.063,0,0.2598,0,0,0.523635333680162
0.1431,1,0.2061,1,0,0.108815301277596
-0.7831,0,0.2341,0,0,0.635249556602179
-0.1743,1,0.2502,1,0,0.327958213239842
-1.2526,0,0.2823,0,0,0.400821250463586
-0.8745,0,0.2407,0,0,0.620466206239915
0.0017,1,0.2086,1,1,0.190472930300183
-0.9729,0,0.25,1,0,0.579137035408321
-0.3254,1,0.2189,1,1,0.452710406761314
-0.5363,0,0.2285,1,0,0.583398462750771
-0.6638,0,0.2289,1,0,0.62333817888361
-1.0456,0,0.2578,1,0,0.535247202622034
0.1044,1,0.2067,1,1,0.128408543235152
-0.1731,1,0.2134,1,0,0.326934846466029
-0.4786,0,0.2301,1,0,0.555827509754069
-0.1342,1,0.2537,1,0,0.294048565285067
0.3772,1,0.2043,1,1,0.0364103404175642
0.0811,1,0.2071,1,0,0.141257030126246
-0.5776,0,0.2318,1,0,0.599123560766681
0.6555,1,0.207,1,1,0.00743418370043551
